"titlelink","lengthnum","viewnum","text","coin","upload","uplink","tags","type"
"<a href='https://www.bilibili.com/video/BV1SJ411H7dV' target='_blank'>不 必 在 此 停 留</a>",748,27739,1088,2141,2020-01-10,"<a href='https://space.bilibili.com/16918720' target='_blank'>给了吧唧</a>","吴磊,罗云熙,奥利奥,剪辑,影视剪影,电视剧",TRUE
"<a href='https://www.bilibili.com/video/BV1wE411q792' target='_blank'>【罗云熙X宣璐 | 前世今生】光年之外</a>",165,45937,278,2138,2019-11-08,"<a href='https://space.bilibili.com/13611988' target='_blank'>陌川moc</a>","润玉,罗云熙,宣璐,江厌离",FALSE
"<a href='https://www.bilibili.com/video/BV1K7411r7dG' target='_blank'>勇气 | 罗云熙 陈飞宇 | 申赫 余淮 | 人潮拥挤我能感觉你</a>",107,61541,745,2134,2020-01-27,"<a href='https://space.bilibili.com/10492799' target='_blank'>夷陵王祖贤</a>","最好的我们,陈飞宇,罗云熙,申赫,余淮,影视剪影,电视剧,国产,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV12Q4y1P79m' target='_blank'>【罗云熙】爱江山更爱美人|水墨|踩点|勾魂夺魄上官透，谁也扛不住</a>",160,28304,864,2133,2020-06-11,"<a href='https://space.bilibili.com/2651138' target='_blank'>蓝之未央</a>","罗云熙,影视剪辑,月火少侠才艺大会",FALSE
"<a href='https://www.bilibili.com/video/BV1og4y1q77x' target='_blank'>❤奥利奥101【第一期】❤3066大型CP类选秀节目❤热爱在当夏，梦想加油❤【奥利奥|双Leo】【吴磊x罗云熙】</a>",344,30386,4563,2132,2020-05-20,"<a href='https://space.bilibili.com/3165026' target='_blank'>Sean肆季</a>","吴磊,罗云熙,影视剪辑,奥利奥,双LEO,3066,520大声说爱,101",TRUE
"<a href='https://www.bilibili.com/video/BV1Vt4y117FS' target='_blank'>缘心劫·一不小心弄丢我的反派夫君｜第一集 迪丽热巴/肖战/陈钰琪/罗云熙/陈瑶/张若昀</a>",829,41472,1314,2131,2020-05-03,"<a href='https://space.bilibili.com/42524262' target='_blank'>繁花九</a>","陈钰琪,陈瑶,张若昀,罗云熙,迪丽热巴,肖战,缘心劫",TRUE
"<a href='https://www.bilibili.com/video/BV1gE411P7b5' target='_blank'>女皇在上【刘诗诗×朱一龙 | 女皇×丞相】</a>",867,28681,2301,2127,2020-03-22,"<a href='https://space.bilibili.com/23301204' target='_blank'>盛万京</a>","刘诗诗,朱一龙,女皇在上,古装,高甜,全员HE,古风广播剧,剪辑,小说剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1j7411b7PX' target='_blank'>白头吟 ｜肖战 罗云熙 彭小苒 张芷溪 鞠婧祎 ｜愿得一心人 白首不相离</a>",534,63001,1333,2127,2020-02-09,"<a href='https://space.bilibili.com/10492799' target='_blank'>夷陵王祖贤</a>","鞠婧祎,罗云熙,肖战,影视剪辑,明星,北堂墨染,容齐,彭小苒,张芷溪,古装,电视剧",TRUE
"<a href='https://www.bilibili.com/video/BV157411i72m' target='_blank'>寄人间 | 罗云熙 楚晚宁 个人向 | 寥寥苍穹 北斗玉衡 晚夜伴长庚</a>",90,76847,901,2125,2020-01-21,"<a href='https://space.bilibili.com/10492799' target='_blank'>夷陵王祖贤</a>","润玉,罗云熙,影视剪辑,楚晚宁,皓衣行,二哈和他的白猫师尊,古装,电视剧,影视剪影,剪辑",FALSE
"<a href='https://www.bilibili.com/video/BV1D4411u7Br' target='_blank'>【罗云熙X陈瑶】华胥引之十三月</a>",1119,53195,857,2123,2019-06-23,"<a href='https://space.bilibili.com/21796186' target='_blank'>_且歌且行</a>","陈瑶,罗云熙,华胥引",TRUE
"<a href='https://www.bilibili.com/video/BV1RK4y1s7TH' target='_blank'>【罗云熙 | 润玉】不染 • 再回首浅尝心酒余味</a>",240,39698,725,2120,2020-07-11,"<a href='https://space.bilibili.com/4888973' target='_blank'>清眸含鹿</a>","润玉,香蜜沉沉烬如霜,罗云熙,影视剪辑,个人向",FALSE
"<a href='https://www.bilibili.com/video/BV1gJ41127oP' target='_blank'>【性转hua千骨】【肖战x刘亦菲】配音正片+番外|师徒/高颜值/甜虐 HE||赠雪灵</a>",438,62459,916,2118,2019-11-20,"<a href='https://space.bilibili.com/20157969' target='_blank'>疯阿桃桃</a>","驿站,古装,性转,CP磕糖挑战,影视剪影,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1NA411t7Zi' target='_blank'>【奥利奥/双leo/甜奶】《小丈夫》ABO糖分超标·第二集丨吴磊×罗云熙丨刘昊然×张若昀</a>",350,43158,1159,2117,2020-05-10,"<a href='https://space.bilibili.com/22384770' target='_blank'>澈骨如一_暂停营业</a>","张若昀,吴磊,刘昊然,罗云熙,奥利奥,双leo,甜奶,柴哈,拉郎",TRUE
"<a href='https://www.bilibili.com/video/BV1f7411u7ia' target='_blank'>【陈飞宇x罗云熙】用变形计打开飞云系·情人节特别栏目·皓衣行把up主等疯了</a>",362,34888,2068,2116,2020-02-14,"<a href='https://space.bilibili.com/2132595' target='_blank'>llcaakk</a>","变形计,陈飞宇,润玉,罗云熙,搞笑,飞云系,皓衣行,二哈和他的白猫师尊",TRUE
"<a href='https://www.bilibili.com/video/BV1x4411s7wz' target='_blank'>【罗云熙|容齐润玉|】乱世巨星-王炸2.0 腹黑帝王高燃踩点</a>",82,39505,741,2114,2019-05-25,"<a href='https://space.bilibili.com/70732409' target='_blank'>轻飘飘的大笛子</a>","润玉,罗云熙,容齐,奇遇,影视剪影",FALSE
"<a href='https://www.bilibili.com/video/BV18t411Y7nc' target='_blank'>【罗云熙 | 吴磊 | 肖战 | 陈飞宇】【师尊和他可爱徒弟们的甜甜日常】</a>",386,113273,1257,2113,2018-12-21,"<a href='https://space.bilibili.com/94545202' target='_blank'>兔子肖肖</a>","陈飞宇,吴磊,罗云熙,肖战",TRUE
"<a href='https://www.bilibili.com/video/BV1T4411579J' target='_blank'>【奥利奥|双leo】【光年之外】即使我与你的距离以光年为单位 我依然会奋不顾身的奔向你 吴磊×罗云熙</a>",113,30984,350,2111,2019-06-16,"<a href='https://space.bilibili.com/33943924' target='_blank'>半斤小蒜苔</a>","吴磊,罗云熙,申赫,黎簇,光年之外",TRUE
"<a href='https://www.bilibili.com/video/BV1YJ411m7dL' target='_blank'>罗云熙科普澄清小课堂，年少的荣光不应该被污蔑为他的黑点！</a>",222,24368,702,2111,2019-11-18,"<a href='https://space.bilibili.com/370418249' target='_blank'>梅赛德斯琴</a>","润玉,罗云熙,明星,澄清,演员,全能打卡挑战",FALSE
"<a href='https://www.bilibili.com/video/BV1iJ411A71B' target='_blank'>【陈情令衍生（下）之五大世家】长辈组的少年风流</a>",144,122835,643,2110,2019-09-15,"<a href='https://space.bilibili.com/453393566' target='_blank'>萝卜家的土豆</a>","陈瑶,任嘉伦,罗云熙,赵丽颖,成毅",TRUE
"<a href='https://www.bilibili.com/video/BV1Xb411q798' target='_blank'>【润玉｜沙雕】天帝陛下唱rap</a>",124,78832,940,2108,2019-03-07,"<a href='https://space.bilibili.com/384467871' target='_blank'>熙颜小巫仙</a>","润玉,罗云熙,沙雕,影视剪影,男神",FALSE
"<a href='https://www.bilibili.com/video/BV1Yi4y1V7PC' target='_blank'>【罗云熙】这 TM 才 是 偷 心 贼：矜持在这张脸面前不堪一击｜处处吻</a>",199,36178,762,2108,2020-07-15,"<a href='https://space.bilibili.com/3907051' target='_blank'>河合千哩</a>","处处吻,润玉,罗云熙,明星,上官透,容齐,盐系魅力,混剪",FALSE
"<a href='https://www.bilibili.com/video/BV1J441197aL' target='_blank'>【双LEO/奥利奥】特长53分钟|大道无形Ⅲ润玉×萧炎/容齐×飞流|强强主仆HE</a>",6410,39753,1189,2103,2019-08-21,"<a href='https://space.bilibili.com/37651153' target='_blank'>Mr_EIf</a>","润玉,吴磊,罗云熙,影视剪辑,奥利奥,双LEO,容齐,飞流,主仆,萧炎",TRUE
"<a href='https://www.bilibili.com/video/BV1nk4y1k7sk' target='_blank'>【十大酷刑|血虐致郁向】朋友，谈恋爱吗？啃你骨灰的那种喔～（作者:小周123）</a>",4140,47093,1308,2102,2020-05-02,"<a href='https://space.bilibili.com/34420925' target='_blank'>壹俩奶居</a>","罗云熙,朱一龙,十大酷刑,小周123,严小周,虐心",TRUE
"<a href='https://www.bilibili.com/video/BV1X4411C7Ee' target='_blank'>【双leo|奥利奥】暗香 | 昙花一现终成空/自己醋自己系列/吴磊×罗云熙</a>",364,34265,578,2100,2019-09-04,"<a href='https://space.bilibili.com/13033144' target='_blank'>折子戏_Nana</a>","润玉,吴磊,罗云熙,奥利奥,双leo,容齐,萧炎,荒城渡,昙花",TRUE
"<a href='https://www.bilibili.com/video/BV1DE411a7Wn' target='_blank'>【肖战x哪吒x罗云熙x敖丙】天地难容双倍CP双倍快乐 燃向混剪</a>",247,113111,1233,2098,2019-10-26,"<a href='https://space.bilibili.com/22335121' target='_blank'>空斋闲人</a>","哪吒之魔童降世,哪吒,罗云熙,陈情令,肖战,敖丙,cp混剪,天地难容,bilibili新星计划",TRUE
"<a href='https://www.bilibili.com/video/BV1Za4y147ef' target='_blank'>惊雷！惊熙？—罗云熙（惊雷自改自唱自剪版）</a>",121,24286,706,2096,2020-03-31,"<a href='https://space.bilibili.com/4016642' target='_blank'>疯狂的璇子</a>","香蜜沉沉烬如霜,罗云熙,影视剪辑,白发王妃,沙雕翻唱,音乐",FALSE
"<a href='https://www.bilibili.com/video/BV1Et411k7v6' target='_blank'>【罗云熙|润玉】【港风武侠金曲】刀剑若梦</a>",191,56148,966,2095,2018-12-23,"<a href='https://space.bilibili.com/1644539' target='_blank'>靖水元君</a>","润玉,罗云熙,影视剪辑,古装",FALSE
"<a href='https://www.bilibili.com/video/BV1qt411g7mt' target='_blank'>雁归 | 顾南衣x容齐 | 白敬亭x罗云熙 | 雁归奈何 岁月如梭</a>",232,33870,585,2090,2019-07-17,"<a href='https://space.bilibili.com/10492799' target='_blank'>夷陵王祖贤</a>","白敬亭,罗云熙,古装,影视剪影,雁归,百万剪辑师挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1ob411i7yV' target='_blank'>【陈坤x杨紫】《御繁华》广播剧衍生剧（第三集）</a>",593,23375,959,2086,2019-03-05,"<a href='https://space.bilibili.com/391039550' target='_blank'>查先生_</a>","陈坤,刘昊然,杨紫,罗云熙,御繁华",TRUE
"<a href='https://www.bilibili.com/video/BV1vW411r7c7' target='_blank'>【罗云熙 润玉】《Heathens》|病娇 诡异 黑化 踩点|笑如罂粟 为你准备一场血色婚礼</a>",256,75306,706,2086,2018-09-22,"<a href='https://space.bilibili.com/339567113' target='_blank'>三天两玉</a>","润玉,罗云熙,病娇,古装,剪辑,踩点,黑化,heathens,香蜜",FALSE
"<a href='https://www.bilibili.com/video/BV1np4y1X7nN' target='_blank'>难念的经 | 罗云熙 个人向 | 吞风吻雨葬落日未曾彷徨</a>",115,42329,466,2085,2020-05-28,"<a href='https://space.bilibili.com/10492799' target='_blank'>夷陵王祖贤</a>","月上重火,罗云熙,上官透,影视剪影,古装,剪辑",FALSE
"<a href='https://www.bilibili.com/video/BV1bf4y1U7mp' target='_blank'>罗云熙|润玉水仙《天帝不早朝》全集|完整版合集|天帝|润玉|夜神|容齐</a>",21900,49075,4952,2083,2020-06-03,"<a href='https://space.bilibili.com/271547854' target='_blank'>西茜缇薇</a>","润玉,罗云熙,短片,夜神,水仙,天帝",FALSE
"<a href='https://www.bilibili.com/video/BV1Ws411g7Hb' target='_blank'>【罗云熙】【陈钰琪】润玉X鎏英丨心猿意马丨赠：爱酱</a>",218,98391,863,2082,2018-08-06,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","陈钰琪,润玉,罗云熙,鎏英",TRUE
"<a href='https://www.bilibili.com/video/BV1iJ411r7mP' target='_blank'>【罗云熙/吴磊×刘亦菲×杨洋×周润发】升龙·慕容冲传-古装群像全剧情台词伪电影</a>",888,24749,550,2080,2019-12-14,"<a href='https://space.bilibili.com/22319384' target='_blank'>無令公子</a>","葛优,章子怡,周润发,吴磊,杨洋,刘亦菲,罗云熙,影视混剪,影视剪辑,巩俐,古装群像",TRUE
"<a href='https://www.bilibili.com/video/BV1FJ411j7vQ' target='_blank'>【陈飞宇x罗云熙】宁缺 润玉｜一爱难求</a>",71,72196,448,2076,2020-01-06,"<a href='https://space.bilibili.com/757590' target='_blank'>亚茶虾</a>","陈飞宇,润玉,罗云熙,宁缺,2019新人嘉年华",TRUE
"<a href='https://www.bilibili.com/video/BV1GJ411a76R' target='_blank'>【春日宴】【肖战 | 杨幂】【第一集】| 剧情向「江玄瑾 | 李怀玉」| 我想与你岁岁常相见</a>",946,83611,3650,2076,2019-12-29,"<a href='https://space.bilibili.com/477830481' target='_blank'>猪猪光啵</a>","杨幂,肖战,影视剪辑,古装,拉郎,2019新人嘉年华",TRUE
"<a href='https://www.bilibili.com/video/BV137411Z7Sf' target='_blank'>【奥利奥】二哈和他的白猫师尊-龙血山篇|踏娇娇表白师尊</a>",284,73590,566,2073,2020-03-17,"<a href='https://space.bilibili.com/247248328' target='_blank'>季-乙</a>","吴磊,罗云熙,鹿晗,影视剪辑,奥利奥,双LEO,二哈和他的白猫师尊,全能打卡挑战,电影剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1S4411Y7Ef' target='_blank'>【性转鹿鼎记】郎君各个貌美如花，迪小宝还是最爱她的刘玄烨 || 刘亦菲X迪丽热巴X朱一龙X刘昊然X罗云熙X邓伦X白敬亭X张若昀X任嘉伦</a>",162,135897,999,2070,2019-05-10,"<a href='https://space.bilibili.com/30679618' target='_blank'>一只阿隼菌</a>","张若昀,白敬亭,邓伦,刘昊然,任嘉伦,刘亦菲,罗云熙,迪丽热巴,朱一龙",TRUE
"<a href='https://www.bilibili.com/video/BV1QV41167GX' target='_blank'>【少年感群像】男星混剪/心动瞬间/踩点挑战</a>",187,56872,2257,2066,2020-07-14,"<a href='https://space.bilibili.com/18013769' target='_blank'>会意有余欢</a>","白敬亭,吴磊,刘昊然,白宇,王源,罗云熙,朱一龙,电音,明星,可盐可甜魅力",TRUE
"<a href='https://www.bilibili.com/video/BV17b411P7Ng' target='_blank'>［罗云熙］［润玉］天帝玉的千层套路｜六界首富 霸道预警</a>",175,68975,710,2062,2018-10-31,"<a href='https://space.bilibili.com/8028037' target='_blank'>最帅的小黄鱼</a>","润玉,罗云熙,古装,影视剪影",FALSE
"<a href='https://www.bilibili.com/video/BV1uW41197hn' target='_blank'>【123人|高燃踩点|舞武混剪】纵横江湖 从未惧战 || 剑网三十门派真人向</a>",310,111160,1610,2061,2018-08-19,"<a href='https://space.bilibili.com/21003613' target='_blank'>超级信_</a>","剑网3,影视混剪,影视剪辑,网络游戏,江湖意,影视剪影,古装群像,混剪,剑网三",TRUE
"<a href='https://www.bilibili.com/video/BV1Pg4y1q7Yb' target='_blank'>【罗云熙｜背诗警告】魔性慎入 | 这破站就没有我背不来的诗！！！</a>",115,56697,754,2059,2020-06-04,"<a href='https://space.bilibili.com/502049699' target='_blank'>长安不换_susu</a>","罗云熙,鬼畜,影视剪辑,明星,沙雕",FALSE
"<a href='https://www.bilibili.com/video/BV1H4411f7YG' target='_blank'>【天帝玉|润玉】梦里花 破镜难圆+虐恋情深+生子 虐心指数10星，慎入|罗云熙</a>",4160,51828,3924,2055,2019-08-17,"<a href='https://space.bilibili.com/86965026' target='_blank'>滴哒滴哒松鼠豆</a>","润玉,罗云熙,影视混剪,润玉水仙,病娇,虐恋情深,剪辑,混剪,影视剪影",FALSE
"<a href='https://www.bilibili.com/video/BV1Ks411g7Ht' target='_blank'>【罗云熙】润玉背后的男人 |“罗三岁”抖音合辑 （真的一直在更新哦！）</a>",749,381585,4211,2050,2018-08-06,"<a href='https://space.bilibili.com/94178993' target='_blank'>罗云熙FansClub</a>","润玉,罗云熙,明星,抖音",FALSE
"<a href='https://www.bilibili.com/video/BV18C4y1a7t9' target='_blank'>【罗云熙水仙小剧场】存档</a>",264,18843,823,2049,2020-06-15,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","罗云熙,影视剪辑",FALSE
"<a href='https://www.bilibili.com/video/BV11K411n7m7' target='_blank'>囚宫·权 | 黑化 | 骨科 | 替身  罗云熙x张彬彬x刘昊然 （宫廷男人寻找自我狗血大戏）</a>",224,76322,487,2046,2020-06-28,"<a href='https://space.bilibili.com/96457910' target='_blank'>机智的小段同学</a>","张彬彬,润玉,刘昊然,罗云熙,容齐,吕归尘",TRUE
"<a href='https://www.bilibili.com/video/BV17b411E7hm' target='_blank'>【罗云熙】润玉伪纪录片之《我在天宫修文物》</a>",180,27021,752,2045,2019-03-19,"<a href='https://space.bilibili.com/391730204' target='_blank'>来一波彩虹屁</a>","润玉,罗云熙",FALSE
"<a href='https://www.bilibili.com/video/BV1ot411D7Lh' target='_blank'>【润玉&锦觅】【申赫&邱莹莹】【第二话】罗医生你到底喝不喝咖啡</a>",258,44302,1132,2045,2018-12-04,"<a href='https://space.bilibili.com/6100397' target='_blank'>跑掉的琴码</a>","锦觅,润玉,香蜜沉沉烬如霜,杨紫,罗云熙,锦玉,申赫,邱莹莹,高甜,he",TRUE
"<a href='https://www.bilibili.com/video/BV1v7411P7zB' target='_blank'>【罗云熙/处处黑】处处吻‖那些杀不死他的，只会让他更强大</a>",199,27500,710,2044,2020-02-27,"<a href='https://space.bilibili.com/69728864' target='_blank'>-厉正-</a>","处处吻,罗云熙,明星,音乐,原创,饭制",FALSE
"<a href='https://www.bilibili.com/video/BV1s441187iY' target='_blank'>【润玉 邝露 || 危墙】玉露传——剧情向/ 云起处  扬几度  荣与枯 / 乐乎同人文《危墙》正片/ 君子不立危墙之下 /赠：赵胡缨</a>",1248,58323,1099,2042,2019-04-24,"<a href='https://space.bilibili.com/16308996' target='_blank'>漫画April</a>","润玉,香蜜沉沉烬如霜,罗云熙,影视剪辑,玉露,杜雨宸,邝露,爱情,电影,香蜜",TRUE
"<a href='https://www.bilibili.com/video/BV1GW411r7rX' target='_blank'>【钮钴禄润玉·传】凛冬已至-权力的游戏</a>",105,43708,977,2041,2018-09-20,"<a href='https://space.bilibili.com/14946610' target='_blank'>sky夏日么么茶x</a>","润玉,罗云熙,影视混剪,天帝润玉,权力的游戏,古装,燃向剪辑",FALSE
"<a href='https://www.bilibili.com/video/BV1cW411d7cG' target='_blank'>【罗云熙】【陈瑶】润玉（余琰）X飞鸾丨桃花诺丨七夕快乐赠：爱酱夜酱</a>",227,50508,419,2038,2018-08-17,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","陈瑶,润玉,罗云熙,飞鸾",TRUE
